RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
51148,2020,Baja California,2,53,Mujeres,19432
51149,2020,Baja California,2,54,Hombres,18899
51150,2020,Baja California,2,54,Mujeres,18703
51151,2020,Baja California,2,55,Hombres,18145
51152,2020,Baja California,2,55,Mujeres,17990
51153,2020,Baja California,2,56,Hombres,17378
51154,2020,Baja California,2,56,Mujeres,17287
51155,2020,Baja California,2,57,Hombres,16598
51156,2020,Baja California,2,57,Mujeres,16590
51157,2020,Baja California,2,58,Hombres,15804
51158,2020,Baja California,2,58,Mujeres,15895
51159,2020,Baja California,2,59,Hombres,14993
51160,2020,Baja California,2,59,Mujeres,15195
51161,2020,Baja California,2,60,Hombres,14157
51162,2020,Baja California,2,60,Mujeres,14496
51163,2020,Baja California,2,61,Hombres,13306
51164,2020,Baja California,2,61,Mujeres,13788
51165,2020,Baja California,2,62,Hombres,12448
51166,2020,Baja California,2,62,Mujeres,13065
51167,2020,Baja California,2,63,Hombres,11596
51168,2020,Baja California,2,63,Mujeres,12339
51169,2020,Baja California,2,64,Hombres,10767
51170,2020,Baja California,2,64,Mujeres,11620
51171,2020,Baja California,2,65,Hombres,9968
51172,2020,Baja California,2,65,Mujeres,10910
51173,2020,Baja California,2,66,Hombres,9192
51174,2020,Baja California,2,66,Mujeres,10214
51175,2020,Baja California,2,67,Hombres,8456
51176,2020,Baja California,2,67,Mujeres,9527
51177,2020,Baja California,2,68,Hombres,7758
51178,2020,Baja California,2,68,Mujeres,8854
51179,2020,Baja California,2,69,Hombres,7085
51180,2020,Baja California,2,69,Mujeres,8205
51181,2020,Baja California,2,70,Hombres,6510
51182,2020,Baja California,2,70,Mujeres,7638
51183,2020,Baja California,2,71,Hombres,6002
51184,2020,Baja California,2,71,Mujeres,7115
51185,2020,Baja California,2,72,Hombres,5502
51186,2020,Baja California,2,72,Mujeres,6583
51187,2020,Baja California,2,73,Hombres,5036
51188,2020,Baja California,2,73,Mujeres,6078
51189,2020,Baja California,2,74,Hombres,4604
51190,2020,Baja California,2,74,Mujeres,5602
51191,2020,Baja California,2,75,Hombres,4199
51192,2020,Baja California,2,75,Mujeres,5149
51193,2020,Baja California,2,76,Hombres,3819
51194,2020,Baja California,2,76,Mujeres,4725
51195,2020,Baja California,2,77,Hombres,3463
51196,2020,Baja California,2,77,Mujeres,4323
51197,2020,Baja California,2,78,Hombres,3137
51198,2020,Baja California,2,78,Mujeres,3952
51199,2020,Baja California,2,79,Hombres,2830
51200,2020,Baja California,2,79,Mujeres,3599
51201,2020,Baja California,2,80,Hombres,2536
51202,2020,Baja California,2,80,Mujeres,3245
51203,2020,Baja California,2,81,Hombres,2261
51204,2020,Baja California,2,81,Mujeres,2907
51205,2020,Baja California,2,82,Hombres,2007
51206,2020,Baja California,2,82,Mujeres,2591
51207,2020,Baja California,2,83,Hombres,1775
51208,2020,Baja California,2,83,Mujeres,2298
51209,2020,Baja California,2,84,Hombres,1561
51210,2020,Baja California,2,84,Mujeres,2028
51211,2020,Baja California,2,85,Hombres,1362
51212,2020,Baja California,2,85,Mujeres,1779
51213,2020,Baja California,2,86,Hombres,1179
51214,2020,Baja California,2,86,Mujeres,1547
51215,2020,Baja California,2,87,Hombres,1012
51216,2020,Baja California,2,87,Mujeres,1334
51217,2020,Baja California,2,88,Hombres,862
51218,2020,Baja California,2,88,Mujeres,1140
51219,2020,Baja California,2,89,Hombres,724
51220,2020,Baja California,2,89,Mujeres,966
51221,2020,Baja California,2,90,Hombres,598
51222,2020,Baja California,2,90,Mujeres,808
51223,2020,Baja California,2,91,Hombres,485
51224,2020,Baja California,2,91,Mujeres,662
51225,2020,Baja California,2,92,Hombres,388
51226,2020,Baja California,2,92,Mujeres,536
51227,2020,Baja California,2,93,Hombres,306
51228,2020,Baja California,2,93,Mujeres,428
51229,2020,Baja California,2,94,Hombres,237
51230,2020,Baja California,2,94,Mujeres,337
51231,2020,Baja California,2,95,Hombres,182
51232,2020,Baja California,2,95,Mujeres,262
51233,2020,Baja California,2,96,Hombres,137
51234,2020,Baja California,2,96,Mujeres,199
51235,2020,Baja California,2,97,Hombres,100
51236,2020,Baja California,2,97,Mujeres,148
51237,2020,Baja California,2,98,Hombres,72
51238,2020,Baja California,2,98,Mujeres,108
51239,2020,Baja California,2,99,Hombres,49
51240,2020,Baja California,2,99,Mujeres,76
51241,2020,Baja California,2,100,Hombres,33
51242,2020,Baja California,2,100,Mujeres,52
51243,2020,Baja California,2,101,Hombres,21
51244,2020,Baja California,2,101,Mujeres,35
51245,2020,Baja California,2,102,Hombres,13
51246,2020,Baja California,2,102,Mujeres,23
51247,2020,Baja California,2,103,Hombres,8
51248,2020,Baja California,2,103,Mujeres,14
51249,2020,Baja California,2,104,Hombres,5
51250,2020,Baja California,2,104,Mujeres,8
51251,2020,Baja California,2,105,Hombres,2
51252,2020,Baja California,2,105,Mujeres,5
51253,2020,Baja California,2,106,Hombres,1
51254,2020,Baja California,2,106,Mujeres,3
51255,2020,Baja California,2,107,Hombres,1
51256,2020,Baja California,2,107,Mujeres,2
51257,2020,Baja California,2,108,Hombres,1
51258,2020,Baja California,2,108,Mujeres,2
51259,2020,Baja California,2,109,Hombres,0
51260,2020,Baja California,2,109,Mujeres,1
68861,2020,Baja California Sur,3,0,Hombres,7074
68862,2020,Baja California Sur,3,0,Mujeres,6837
68863,2020,Baja California Sur,3,1,Hombres,7068
68864,2020,Baja California Sur,3,1,Mujeres,6875
68865,2020,Baja California Sur,3,2,Hombres,7068
68866,2020,Baja California Sur,3,2,Mujeres,6920
68867,2020,Baja California Sur,3,3,Hombres,7067
68868,2020,Baja California Sur,3,3,Mujeres,6964
68869,2020,Baja California Sur,3,4,Hombres,7096
68870,2020,Baja California Sur,3,4,Mujeres,7007
68871,2020,Baja California Sur,3,5,Hombres,7081
68872,2020,Baja California Sur,3,5,Mujeres,6995
68873,2020,Baja California Sur,3,6,Hombres,7010
68874,2020,Baja California Sur,3,6,Mujeres,6943
68875,2020,Baja California Sur,3,7,Hombres,6931
68876,2020,Baja California Sur,3,7,Mujeres,6875
68877,2020,Baja California Sur,3,8,Hombres,6852
68878,2020,Baja California Sur,3,8,Mujeres,6801
68879,2020,Baja California Sur,3,9,Hombres,6780
68880,2020,Baja California Sur,3,9,Mujeres,6737
68881,2020,Baja California Sur,3,10,Hombres,6744
68882,2020,Baja California Sur,3,10,Mujeres,6694
68883,2020,Baja California Sur,3,11,Hombres,6737
68884,2020,Baja California Sur,3,11,Mujeres,6662
68885,2020,Baja California Sur,3,12,Hombres,6734
68886,2020,Baja California Sur,3,12,Mujeres,6627
68887,2020,Baja California Sur,3,13,Hombres,6740
68888,2020,Baja California Sur,3,13,Mujeres,6589
68889,2020,Baja California Sur,3,14,Hombres,6753
68890,2020,Baja California Sur,3,14,Mujeres,6560
68891,2020,Baja California Sur,3,15,Hombres,6789
68892,2020,Baja California Sur,3,15,Mujeres,6554
68893,2020,Baja California Sur,3,16,Hombres,6843
68894,2020,Baja California Sur,3,16,Mujeres,6556
68895,2020,Baja California Sur,3,17,Hombres,6889
68896,2020,Baja California Sur,3,17,Mujeres,6550
68897,2020,Baja California Sur,3,18,Hombres,6940
68898,2020,Baja California Sur,3,18,Mujeres,6549
68899,2020,Baja California Sur,3,19,Hombres,6982
68900,2020,Baja California Sur,3,19,Mujeres,6546
68901,2020,Baja California Sur,3,20,Hombres,7031
68902,2020,Baja California Sur,3,20,Mujeres,6547
68903,2020,Baja California Sur,3,21,Hombres,7108
68904,2020,Baja California Sur,3,21,Mujeres,6562
68905,2020,Baja California Sur,3,22,Hombres,7195
68906,2020,Baja California Sur,3,22,Mujeres,6589
68907,2020,Baja California Sur,3,23,Hombres,7289
68908,2020,Baja California Sur,3,23,Mujeres,6634
68909,2020,Baja California Sur,3,24,Hombres,7378
68910,2020,Baja California Sur,3,24,Mujeres,6688
68911,2020,Baja California Sur,3,25,Hombres,7435
68912,2020,Baja California Sur,3,25,Mujeres,6719
68913,2020,Baja California Sur,3,26,Hombres,7457
68914,2020,Baja California Sur,3,26,Mujeres,6716
68915,2020,Baja California Sur,3,27,Hombres,7449
68916,2020,Baja California Sur,3,27,Mujeres,6701
68917,2020,Baja California Sur,3,28,Hombres,7412
68918,2020,Baja California Sur,3,28,Mujeres,6677
68919,2020,Baja California Sur,3,29,Hombres,7344
68920,2020,Baja California Sur,3,29,Mujeres,6639
68921,2020,Baja California Sur,3,30,Hombres,7248
68922,2020,Baja California Sur,3,30,Mujeres,6581
68923,2020,Baja California Sur,3,31,Hombres,7143
68924,2020,Baja California Sur,3,31,Mujeres,6516
68925,2020,Baja California Sur,3,32,Hombres,7033
68926,2020,Baja California Sur,3,32,Mujeres,6452
68927,2020,Baja California Sur,3,33,Hombres,6916
68928,2020,Baja California Sur,3,33,Mujeres,6377
68929,2020,Baja California Sur,3,34,Hombres,6800
68930,2020,Baja California Sur,3,34,Mujeres,6303
68931,2020,Baja California Sur,3,35,Hombres,6676
68932,2020,Baja California Sur,3,35,Mujeres,6227
68933,2020,Baja California Sur,3,36,Hombres,6534
68934,2020,Baja California Sur,3,36,Mujeres,6138
68935,2020,Baja California Sur,3,37,Hombres,6386
68936,2020,Baja California Sur,3,37,Mujeres,6048
68937,2020,Baja California Sur,3,38,Hombres,6239
68938,2020,Baja California Sur,3,38,Mujeres,5953
68939,2020,Baja California Sur,3,39,Hombres,6104
68940,2020,Baja California Sur,3,39,Mujeres,5860
68941,2020,Baja California Sur,3,40,Hombres,5979
68942,2020,Baja California Sur,3,40,Mujeres,5777
68943,2020,Baja California Sur,3,41,Hombres,5859
68944,2020,Baja California Sur,3,41,Mujeres,5693
68945,2020,Baja California Sur,3,42,Hombres,5752
68946,2020,Baja California Sur,3,42,Mujeres,5612
68947,2020,Baja California Sur,3,43,Hombres,5658
68948,2020,Baja California Sur,3,43,Mujeres,5535
68949,2020,Baja California Sur,3,44,Hombres,5577
68950,2020,Baja California Sur,3,44,Mujeres,5459
68951,2020,Baja California Sur,3,45,Hombres,5503
68952,2020,Baja California Sur,3,45,Mujeres,5370
68953,2020,Baja California Sur,3,46,Hombres,5410
68954,2020,Baja California Sur,3,46,Mujeres,5256
68955,2020,Baja California Sur,3,47,Hombres,5290
68956,2020,Baja California Sur,3,47,Mujeres,5122
68957,2020,Baja California Sur,3,48,Hombres,5145
68958,2020,Baja California Sur,3,48,Mujeres,4969
68959,2020,Baja California Sur,3,49,Hombres,4981
68960,2020,Baja California Sur,3,49,Mujeres,4802
68961,2020,Baja California Sur,3,50,Hombres,4801
68962,2020,Baja California Sur,3,50,Mujeres,4631
68963,2020,Baja California Sur,3,51,Hombres,4611
68964,2020,Baja California Sur,3,51,Mujeres,4458
68965,2020,Baja California Sur,3,52,Hombres,4418
68966,2020,Baja California Sur,3,52,Mujeres,4285
68967,2020,Baja California Sur,3,53,Hombres,4227
68968,2020,Baja California Sur,3,53,Mujeres,4115
68969,2020,Baja California Sur,3,54,Hombres,4043
68970,2020,Baja California Sur,3,54,Mujeres,3952
68971,2020,Baja California Sur,3,55,Hombres,3860
68972,2020,Baja California Sur,3,55,Mujeres,3794
68973,2020,Baja California Sur,3,56,Hombres,3675
68974,2020,Baja California Sur,3,56,Mujeres,3638
68975,2020,Baja California Sur,3,57,Hombres,3493
68976,2020,Baja California Sur,3,57,Mujeres,3484
68977,2020,Baja California Sur,3,58,Hombres,3314
68978,2020,Baja California Sur,3,58,Mujeres,3330
68979,2020,Baja California Sur,3,59,Hombres,3135
68980,2020,Baja California Sur,3,59,Mujeres,3173
68981,2020,Baja California Sur,3,60,Hombres,2959
68982,2020,Baja California Sur,3,60,Mujeres,3009
68983,2020,Baja California Sur,3,61,Hombres,2784
68984,2020,Baja California Sur,3,61,Mujeres,2842
68985,2020,Baja California Sur,3,62,Hombres,2608
68986,2020,Baja California Sur,3,62,Mujeres,2674
68987,2020,Baja California Sur,3,63,Hombres,2434
68988,2020,Baja California Sur,3,63,Mujeres,2507
68989,2020,Baja California Sur,3,64,Hombres,2267
68990,2020,Baja California Sur,3,64,Mujeres,2349
68991,2020,Baja California Sur,3,65,Hombres,2107
68992,2020,Baja California Sur,3,65,Mujeres,2196
68993,2020,Baja California Sur,3,66,Hombres,1956
68994,2020,Baja California Sur,3,66,Mujeres,2052
68995,2020,Baja California Sur,3,67,Hombres,1812
68996,2020,Baja California Sur,3,67,Mujeres,1914
68997,2020,Baja California Sur,3,68,Hombres,1673
68998,2020,Baja California Sur,3,68,Mujeres,1778
68999,2020,Baja California Sur,3,69,Hombres,1537
69000,2020,Baja California Sur,3,69,Mujeres,1651
69001,2020,Baja California Sur,3,70,Hombres,1425
69002,2020,Baja California Sur,3,70,Mujeres,1543
69003,2020,Baja California Sur,3,71,Hombres,1327
69004,2020,Baja California Sur,3,71,Mujeres,1443
69005,2020,Baja California Sur,3,72,Hombres,1229
69006,2020,Baja California Sur,3,72,Mujeres,1344
69007,2020,Baja California Sur,3,73,Hombres,1135
69008,2020,Baja California Sur,3,73,Mujeres,1252
69009,2020,Baja California Sur,3,74,Hombres,1044
69010,2020,Baja California Sur,3,74,Mujeres,1164
69011,2020,Baja California Sur,3,75,Hombres,956
69012,2020,Baja California Sur,3,75,Mujeres,1077
69013,2020,Baja California Sur,3,76,Hombres,870
69014,2020,Baja California Sur,3,76,Mujeres,995
69015,2020,Baja California Sur,3,77,Hombres,789
69016,2020,Baja California Sur,3,77,Mujeres,915
69017,2020,Baja California Sur,3,78,Hombres,713
69018,2020,Baja California Sur,3,78,Mujeres,841
69019,2020,Baja California Sur,3,79,Hombres,640
69020,2020,Baja California Sur,3,79,Mujeres,772
69021,2020,Baja California Sur,3,80,Hombres,566
69022,2020,Baja California Sur,3,80,Mujeres,702
69023,2020,Baja California Sur,3,81,Hombres,496
69024,2020,Baja California Sur,3,81,Mujeres,632
69025,2020,Baja California Sur,3,82,Hombres,434
69026,2020,Baja California Sur,3,82,Mujeres,565
69027,2020,Baja California Sur,3,83,Hombres,376
69028,2020,Baja California Sur,3,83,Mujeres,501
69029,2020,Baja California Sur,3,84,Hombres,323
69030,2020,Baja California Sur,3,84,Mujeres,443
69031,2020,Baja California Sur,3,85,Hombres,275
69032,2020,Baja California Sur,3,85,Mujeres,389
69033,2020,Baja California Sur,3,86,Hombres,234
69034,2020,Baja California Sur,3,86,Mujeres,338
69035,2020,Baja California Sur,3,87,Hombres,197
69036,2020,Baja California Sur,3,87,Mujeres,291
69037,2020,Baja California Sur,3,88,Hombres,164
69038,2020,Baja California Sur,3,88,Mujeres,249
69039,2020,Baja California Sur,3,89,Hombres,136
69040,2020,Baja California Sur,3,89,Mujeres,210
69041,2020,Baja California Sur,3,90,Hombres,110
69042,2020,Baja California Sur,3,90,Mujeres,175
69043,2020,Baja California Sur,3,91,Hombres,87
69044,2020,Baja California Sur,3,91,Mujeres,144
69045,2020,Baja California Sur,3,92,Hombres,69
69046,2020,Baja California Sur,3,92,Mujeres,116
69047,2020,Baja California Sur,3,93,Hombres,54
69048,2020,Baja California Sur,3,93,Mujeres,93
69049,2020,Baja California Sur,3,94,Hombres,41
69050,2020,Baja California Sur,3,94,Mujeres,74
69051,2020,Baja California Sur,3,95,Hombres,31
69052,2020,Baja California Sur,3,95,Mujeres,59
69053,2020,Baja California Sur,3,96,Hombres,24
69054,2020,Baja California Sur,3,96,Mujeres,46
69055,2020,Baja California Sur,3,97,Hombres,17
69056,2020,Baja California Sur,3,97,Mujeres,35
69057,2020,Baja California Sur,3,98,Hombres,12
69058,2020,Baja California Sur,3,98,Mujeres,26
69059,2020,Baja California Sur,3,99,Hombres,8
69060,2020,Baja California Sur,3,99,Mujeres,18
69061,2020,Baja California Sur,3,100,Hombres,6
69062,2020,Baja California Sur,3,100,Mujeres,13
69063,2020,Baja California Sur,3,101,Hombres,4
69064,2020,Baja California Sur,3,101,Mujeres,10
69065,2020,Baja California Sur,3,102,Hombres,2
69066,2020,Baja California Sur,3,102,Mujeres,7
69067,2020,Baja California Sur,3,103,Hombres,1
69068,2020,Baja California Sur,3,103,Mujeres,4
69069,2020,Baja California Sur,3,104,Hombres,1
69070,2020,Baja California Sur,3,104,Mujeres,2
69071,2020,Baja California Sur,3,105,Hombres,1
69072,2020,Baja California Sur,3,105,Mujeres,1
69073,2020,Baja California Sur,3,106,Hombres,1
69074,2020,Baja California Sur,3,106,Mujeres,1
69075,2020,Baja California Sur,3,107,Hombres,1
69076,2020,Baja California Sur,3,107,Mujeres,1
69077,2020,Baja California Sur,3,108,Hombres,0
69078,2020,Baja California Sur,3,108,Mujeres,0
69079,2020,Baja California Sur,3,109,Hombres,0
69080,2020,Baja California Sur,3,109,Mujeres,0
86681,2020,Campeche,4,0,Hombres,9011
86682,2020,Campeche,4,0,Mujeres,8696
86683,2020,Campeche,4,1,Hombres,9045
86684,2020,Campeche,4,1,Mujeres,8746
86685,2020,Campeche,4,2,Hombres,9089
86686,2020,Campeche,4,2,Mujeres,8803
86687,2020,Campeche,4,3,Hombres,9127
86688,2020,Campeche,4,3,Mujeres,8855
86689,2020,Campeche,4,4,Hombres,9207
86690,2020,Campeche,4,4,Mujeres,9003
86691,2020,Campeche,4,5,Hombres,9219
86692,2020,Campeche,4,5,Mujeres,9085
86693,2020,Campeche,4,6,Hombres,9139
86694,2020,Campeche,4,6,Mujeres,9013
86695,2020,Campeche,4,7,Hombres,9044
86696,2020,Campeche,4,7,Mujeres,8913
86697,2020,Campeche,4,8,Hombres,8949
86698,2020,Campeche,4,8,Mujeres,8802
86699,2020,Campeche,4,9,Hombres,8857
86700,2020,Campeche,4,9,Mujeres,8701
86701,2020,Campeche,4,10,Hombres,8785
86702,2020,Campeche,4,10,Mujeres,8627
86703,2020,Campeche,4,11,Hombres,8727
86704,2020,Campeche,4,11,Mujeres,8574
86705,2020,Campeche,4,12,Hombres,8674
86706,2020,Campeche,4,12,Mujeres,8526
86707,2020,Campeche,4,13,Hombres,8630
86708,2020,Campeche,4,13,Mujeres,8482
86709,2020,Campeche,4,14,Hombres,8602
86710,2020,Campeche,4,14,Mujeres,8450
86711,2020,Campeche,4,15,Hombres,8585
86712,2020,Campeche,4,15,Mujeres,8442
86713,2020,Campeche,4,16,Hombres,8561
86714,2020,Campeche,4,16,Mujeres,8440
86715,2020,Campeche,4,17,Hombres,8526
86716,2020,Campeche,4,17,Mujeres,8433
86717,2020,Campeche,4,18,Hombres,8501
86718,2020,Campeche,4,18,Mujeres,8440
86719,2020,Campeche,4,19,Hombres,8486
86720,2020,Campeche,4,19,Mujeres,8457
86721,2020,Campeche,4,20,Hombres,8495
86722,2020,Campeche,4,20,Mujeres,8480
86723,2020,Campeche,4,21,Hombres,8537
86724,2020,Campeche,4,21,Mujeres,8517
86725,2020,Campeche,4,22,Hombres,8595
86726,2020,Campeche,4,22,Mujeres,8570
86727,2020,Campeche,4,23,Hombres,8666
86728,2020,Campeche,4,23,Mujeres,8645
86729,2020,Campeche,4,24,Hombres,8738
86730,2020,Campeche,4,24,Mujeres,8727
86731,2020,Campeche,4,25,Hombres,8801
86732,2020,Campeche,4,25,Mujeres,8791
86733,2020,Campeche,4,26,Hombres,8838
86734,2020,Campeche,4,26,Mujeres,8819
86735,2020,Campeche,4,27,Hombres,8837
86736,2020,Campeche,4,27,Mujeres,8819
86737,2020,Campeche,4,28,Hombres,8793
86738,2020,Campeche,4,28,Mujeres,8797
86739,2020,Campeche,4,29,Hombres,8694
86740,2020,Campeche,4,29,Mujeres,8744
86741,2020,Campeche,4,30,Hombres,8539
86742,2020,Campeche,4,30,Mujeres,8654
86743,2020,Campeche,4,31,Hombres,8361
86744,2020,Campeche,4,31,Mujeres,8550
86745,2020,Campeche,4,32,Hombres,8177
86746,2020,Campeche,4,32,Mujeres,8435
86747,2020,Campeche,4,33,Hombres,7978
86748,2020,Campeche,4,33,Mujeres,8300
86749,2020,Campeche,4,34,Hombres,7778
86750,2020,Campeche,4,34,Mujeres,8156
86751,2020,Campeche,4,35,Hombres,7572
86752,2020,Campeche,4,35,Mujeres,8003
86753,2020,Campeche,4,36,Hombres,7355
86754,2020,Campeche,4,36,Mujeres,7838
86755,2020,Campeche,4,37,Hombres,7137
86756,2020,Campeche,4,37,Mujeres,7664
86757,2020,Campeche,4,38,Hombres,6927
86758,2020,Campeche,4,38,Mujeres,7483
86759,2020,Campeche,4,39,Hombres,6734
86760,2020,Campeche,4,39,Mujeres,7309
86761,2020,Campeche,4,40,Hombres,6571
86762,2020,Campeche,4,40,Mujeres,7146
86763,2020,Campeche,4,41,Hombres,6435
86764,2020,Campeche,4,41,Mujeres,6989
86765,2020,Campeche,4,42,Hombres,6321
86766,2020,Campeche,4,42,Mujeres,6841
86767,2020,Campeche,4,43,Hombres,6228
86768,2020,Campeche,4,43,Mujeres,6705
86769,2020,Campeche,4,44,Hombres,6157
86770,2020,Campeche,4,44,Mujeres,6579
86771,2020,Campeche,4,45,Hombres,6076
86772,2020,Campeche,4,45,Mujeres,6442
86773,2020,Campeche,4,46,Hombres,5971
