ENTIDAD_RES,FECHA_INGRESO,confirmados,fecha_ingreso,ENTIDAD,CLAVE_ENTIDAD
28,2020-06-27,229,2020-06-27,Tamaulipas,28
28,2020-06-28,173,2020-06-28,Tamaulipas,28
28,2020-06-29,508,2020-06-29,Tamaulipas,28
28,2020-06-30,388,2020-06-30,Tamaulipas,28
28,2020-07-01,438,2020-07-01,Tamaulipas,28
28,2020-07-02,379,2020-07-02,Tamaulipas,28
28,2020-07-03,388,2020-07-03,Tamaulipas,28
28,2020-07-04,216,2020-07-04,Tamaulipas,28
28,2020-07-05,187,2020-07-05,Tamaulipas,28
28,2020-07-06,428,2020-07-06,Tamaulipas,28
28,2020-07-07,482,2020-07-07,Tamaulipas,28
28,2020-07-08,428,2020-07-08,Tamaulipas,28
28,2020-07-09,422,2020-07-09,Tamaulipas,28
28,2020-07-10,342,2020-07-10,Tamaulipas,28
28,2020-07-11,240,2020-07-11,Tamaulipas,28
28,2020-07-12,147,2020-07-12,Tamaulipas,28
28,2020-07-13,438,2020-07-13,Tamaulipas,28
28,2020-07-14,517,2020-07-14,Tamaulipas,28
28,2020-07-15,480,2020-07-15,Tamaulipas,28
28,2020-07-16,489,2020-07-16,Tamaulipas,28
28,2020-07-17,437,2020-07-17,Tamaulipas,28
28,2020-07-18,271,2020-07-18,Tamaulipas,28
28,2020-07-19,230,2020-07-19,Tamaulipas,28
28,2020-07-20,450,2020-07-20,Tamaulipas,28
28,2020-07-21,420,2020-07-21,Tamaulipas,28
28,2020-07-22,407,2020-07-22,Tamaulipas,28
28,2020-07-23,364,2020-07-23,Tamaulipas,28
28,2020-07-24,409,2020-07-24,Tamaulipas,28
28,2020-07-25,250,2020-07-25,Tamaulipas,28
28,2020-07-26,99,2020-07-26,Tamaulipas,28
28,2020-07-27,313,2020-07-27,Tamaulipas,28
28,2020-07-28,326,2020-07-28,Tamaulipas,28
28,2020-07-29,357,2020-07-29,Tamaulipas,28
28,2020-07-30,272,2020-07-30,Tamaulipas,28
28,2020-07-31,220,2020-07-31,Tamaulipas,28
28,2020-08-01,186,2020-08-01,Tamaulipas,28
28,2020-08-02,85,2020-08-02,Tamaulipas,28
28,2020-08-03,332,2020-08-03,Tamaulipas,28
28,2020-08-04,292,2020-08-04,Tamaulipas,28
28,2020-08-05,265,2020-08-05,Tamaulipas,28
28,2020-08-06,274,2020-08-06,Tamaulipas,28
28,2020-08-07,306,2020-08-07,Tamaulipas,28
28,2020-08-08,217,2020-08-08,Tamaulipas,28
28,2020-08-09,118,2020-08-09,Tamaulipas,28
28,2020-08-10,314,2020-08-10,Tamaulipas,28
28,2020-08-11,342,2020-08-11,Tamaulipas,28
28,2020-08-12,233,2020-08-12,Tamaulipas,28
28,2020-08-13,211,2020-08-13,Tamaulipas,28
28,2020-08-14,231,2020-08-14,Tamaulipas,28
28,2020-08-15,125,2020-08-15,Tamaulipas,28
28,2020-08-16,91,2020-08-16,Tamaulipas,28
28,2020-08-17,246,2020-08-17,Tamaulipas,28
28,2020-08-18,225,2020-08-18,Tamaulipas,28
28,2020-08-19,156,2020-08-19,Tamaulipas,28
28,2020-08-20,193,2020-08-20,Tamaulipas,28
28,2020-08-21,263,2020-08-21,Tamaulipas,28
28,2020-08-22,92,2020-08-22,Tamaulipas,28
28,2020-08-23,67,2020-08-23,Tamaulipas,28
28,2020-08-24,187,2020-08-24,Tamaulipas,28
28,2020-08-25,163,2020-08-25,Tamaulipas,28
28,2020-08-26,187,2020-08-26,Tamaulipas,28
28,2020-08-27,168,2020-08-27,Tamaulipas,28
28,2020-08-28,178,2020-08-28,Tamaulipas,28
28,2020-08-29,77,2020-08-29,Tamaulipas,28
28,2020-08-30,90,2020-08-30,Tamaulipas,28
28,2020-08-31,249,2020-08-31,Tamaulipas,28
28,2020-09-01,256,2020-09-01,Tamaulipas,28
28,2020-09-02,249,2020-09-02,Tamaulipas,28
28,2020-09-03,248,2020-09-03,Tamaulipas,28
28,2020-09-04,222,2020-09-04,Tamaulipas,28
28,2020-09-05,120,2020-09-05,Tamaulipas,28
28,2020-09-06,66,2020-09-06,Tamaulipas,28
28,2020-09-07,219,2020-09-07,Tamaulipas,28
28,2020-09-08,202,2020-09-08,Tamaulipas,28
28,2020-09-09,178,2020-09-09,Tamaulipas,28
28,2020-09-10,168,2020-09-10,Tamaulipas,28
28,2020-09-11,158,2020-09-11,Tamaulipas,28
28,2020-09-12,75,2020-09-12,Tamaulipas,28
28,2020-09-13,35,2020-09-13,Tamaulipas,28
28,2020-09-14,156,2020-09-14,Tamaulipas,28
28,2020-09-15,131,2020-09-15,Tamaulipas,28
28,2020-09-16,50,2020-09-16,Tamaulipas,28
28,2020-09-17,148,2020-09-17,Tamaulipas,28
28,2020-09-18,115,2020-09-18,Tamaulipas,28
28,2020-09-19,63,2020-09-19,Tamaulipas,28
28,2020-09-20,48,2020-09-20,Tamaulipas,28
28,2020-09-21,161,2020-09-21,Tamaulipas,28
28,2020-09-22,183,2020-09-22,Tamaulipas,28
28,2020-09-23,108,2020-09-23,Tamaulipas,28
28,2020-09-24,122,2020-09-24,Tamaulipas,28
28,2020-09-25,138,2020-09-25,Tamaulipas,28
28,2020-09-26,66,2020-09-26,Tamaulipas,28
28,2020-09-27,48,2020-09-27,Tamaulipas,28
28,2020-09-28,148,2020-09-28,Tamaulipas,28
28,2020-09-29,160,2020-09-29,Tamaulipas,28
28,2020-09-30,119,2020-09-30,Tamaulipas,28
28,2020-10-01,107,2020-10-01,Tamaulipas,28
28,2020-10-02,75,2020-10-02,Tamaulipas,28
28,2020-10-03,68,2020-10-03,Tamaulipas,28
28,2020-10-04,32,2020-10-04,Tamaulipas,28
28,2020-10-05,134,2020-10-05,Tamaulipas,28
28,2020-10-06,122,2020-10-06,Tamaulipas,28
28,2020-10-07,116,2020-10-07,Tamaulipas,28
28,2020-10-08,99,2020-10-08,Tamaulipas,28
28,2020-10-09,87,2020-10-09,Tamaulipas,28
28,2020-10-10,62,2020-10-10,Tamaulipas,28
28,2020-10-11,35,2020-10-11,Tamaulipas,28
28,2020-10-12,119,2020-10-12,Tamaulipas,28
28,2020-10-13,149,2020-10-13,Tamaulipas,28
28,2020-10-14,98,2020-10-14,Tamaulipas,28
28,2020-10-15,92,2020-10-15,Tamaulipas,28
28,2020-10-16,96,2020-10-16,Tamaulipas,28
28,2020-10-17,55,2020-10-17,Tamaulipas,28
28,2020-10-18,40,2020-10-18,Tamaulipas,28
28,2020-10-19,130,2020-10-19,Tamaulipas,28
28,2020-10-20,197,2020-10-20,Tamaulipas,28
28,2020-10-21,149,2020-10-21,Tamaulipas,28
28,2020-10-22,114,2020-10-22,Tamaulipas,28
28,2020-10-23,118,2020-10-23,Tamaulipas,28
28,2020-10-24,79,2020-10-24,Tamaulipas,28
28,2020-10-25,71,2020-10-25,Tamaulipas,28
28,2020-10-26,176,2020-10-26,Tamaulipas,28
28,2020-10-27,158,2020-10-27,Tamaulipas,28
28,2020-10-28,86,2020-10-28,Tamaulipas,28
28,2020-10-29,94,2020-10-29,Tamaulipas,28
28,2020-10-30,101,2020-10-30,Tamaulipas,28
28,2020-10-31,51,2020-10-31,Tamaulipas,28
28,2020-11-01,34,2020-11-01,Tamaulipas,28
28,2020-11-02,96,2020-11-02,Tamaulipas,28
28,2020-11-03,138,2020-11-03,Tamaulipas,28
28,2020-11-04,103,2020-11-04,Tamaulipas,28
28,2020-11-05,124,2020-11-05,Tamaulipas,28
28,2020-11-06,110,2020-11-06,Tamaulipas,28
28,2020-11-07,64,2020-11-07,Tamaulipas,28
28,2020-11-08,66,2020-11-08,Tamaulipas,28
28,2020-11-09,157,2020-11-09,Tamaulipas,28
28,2020-11-10,137,2020-11-10,Tamaulipas,28
28,2020-11-11,119,2020-11-11,Tamaulipas,28
28,2020-11-12,114,2020-11-12,Tamaulipas,28
28,2020-11-13,125,2020-11-13,Tamaulipas,28
28,2020-11-14,69,2020-11-14,Tamaulipas,28
28,2020-11-15,57,2020-11-15,Tamaulipas,28
28,2020-11-16,83,2020-11-16,Tamaulipas,28
28,2020-11-17,220,2020-11-17,Tamaulipas,28
28,2020-11-18,216,2020-11-18,Tamaulipas,28
28,2020-11-19,161,2020-11-19,Tamaulipas,28
28,2020-11-20,170,2020-11-20,Tamaulipas,28
28,2020-11-21,82,2020-11-21,Tamaulipas,28
28,2020-11-22,68,2020-11-22,Tamaulipas,28
28,2020-11-23,161,2020-11-23,Tamaulipas,28
28,2020-11-24,163,2020-11-24,Tamaulipas,28
28,2020-11-25,135,2020-11-25,Tamaulipas,28
28,2020-11-26,129,2020-11-26,Tamaulipas,28
28,2020-11-27,149,2020-11-27,Tamaulipas,28
28,2020-11-28,74,2020-11-28,Tamaulipas,28
28,2020-11-29,60,2020-11-29,Tamaulipas,28
28,2020-11-30,133,2020-11-30,Tamaulipas,28
28,2020-12-01,127,2020-12-01,Tamaulipas,28
28,2020-12-02,117,2020-12-02,Tamaulipas,28
28,2020-12-03,133,2020-12-03,Tamaulipas,28
28,2020-12-04,108,2020-12-04,Tamaulipas,28
28,2020-12-05,50,2020-12-05,Tamaulipas,28
28,2020-12-06,50,2020-12-06,Tamaulipas,28
28,2020-12-07,142,2020-12-07,Tamaulipas,28
28,2020-12-08,150,2020-12-08,Tamaulipas,28
28,2020-12-09,110,2020-12-09,Tamaulipas,28
28,2020-12-10,146,2020-12-10,Tamaulipas,28
28,2020-12-11,159,2020-12-11,Tamaulipas,28
28,2020-12-12,90,2020-12-12,Tamaulipas,28
28,2020-12-13,75,2020-12-13,Tamaulipas,28
28,2020-12-14,197,2020-12-14,Tamaulipas,28
28,2020-12-15,220,2020-12-15,Tamaulipas,28
28,2020-12-16,228,2020-12-16,Tamaulipas,28
28,2020-12-17,194,2020-12-17,Tamaulipas,28
28,2020-12-18,189,2020-12-18,Tamaulipas,28
28,2020-12-19,110,2020-12-19,Tamaulipas,28
28,2020-12-20,76,2020-12-20,Tamaulipas,28
28,2020-12-21,248,2020-12-21,Tamaulipas,28
28,2020-12-22,246,2020-12-22,Tamaulipas,28
28,2020-12-23,203,2020-12-23,Tamaulipas,28
28,2020-12-24,129,2020-12-24,Tamaulipas,28
28,2020-12-25,39,2020-12-25,Tamaulipas,28
28,2020-12-26,109,2020-12-26,Tamaulipas,28
28,2020-12-27,90,2020-12-27,Tamaulipas,28
28,2020-12-28,208,2020-12-28,Tamaulipas,28
28,2020-12-29,264,2020-12-29,Tamaulipas,28
28,2020-12-30,179,2020-12-30,Tamaulipas,28
28,2020-12-31,172,2020-12-31,Tamaulipas,28
28,2021-01-01,80,2021-01-01,Tamaulipas,28
28,2021-01-02,119,2021-01-02,Tamaulipas,28
28,2021-01-03,86,2021-01-03,Tamaulipas,28
28,2021-01-04,289,2021-01-04,Tamaulipas,28
28,2021-01-05,262,2021-01-05,Tamaulipas,28
28,2021-01-06,342,2021-01-06,Tamaulipas,28
28,2021-01-07,296,2021-01-07,Tamaulipas,28
28,2021-01-08,311,2021-01-08,Tamaulipas,28
28,2021-01-09,150,2021-01-09,Tamaulipas,28
28,2021-01-10,116,2021-01-10,Tamaulipas,28
28,2021-01-11,182,2021-01-11,Tamaulipas,28
28,2021-01-12,173,2021-01-12,Tamaulipas,28
28,2021-01-13,77,2021-01-13,Tamaulipas,28
28,2021-01-14,99,2021-01-14,Tamaulipas,28
28,2021-01-15,80,2021-01-15,Tamaulipas,28
28,2021-01-16,13,2021-01-16,Tamaulipas,28
28,2021-01-17,10,2021-01-17,Tamaulipas,28
29,2020-03-23,1,2020-03-23,Tlaxcala,29
29,2020-03-24,1,2020-03-24,Tlaxcala,29
29,2020-03-27,1,2020-03-27,Tlaxcala,29
29,2020-03-28,2,2020-03-28,Tlaxcala,29
29,2020-03-30,1,2020-03-30,Tlaxcala,29
29,2020-04-01,4,2020-04-01,Tlaxcala,29
29,2020-04-02,1,2020-04-02,Tlaxcala,29
29,2020-04-04,2,2020-04-04,Tlaxcala,29
29,2020-04-05,6,2020-04-05,Tlaxcala,29
29,2020-04-06,8,2020-04-06,Tlaxcala,29
29,2020-04-07,7,2020-04-07,Tlaxcala,29
29,2020-04-08,6,2020-04-08,Tlaxcala,29
29,2020-04-09,1,2020-04-09,Tlaxcala,29
29,2020-04-10,6,2020-04-10,Tlaxcala,29
29,2020-04-11,8,2020-04-11,Tlaxcala,29
29,2020-04-12,2,2020-04-12,Tlaxcala,29
29,2020-04-13,7,2020-04-13,Tlaxcala,29
29,2020-04-14,7,2020-04-14,Tlaxcala,29
29,2020-04-15,5,2020-04-15,Tlaxcala,29
29,2020-04-16,9,2020-04-16,Tlaxcala,29
29,2020-04-17,6,2020-04-17,Tlaxcala,29
29,2020-04-18,3,2020-04-18,Tlaxcala,29
29,2020-04-19,10,2020-04-19,Tlaxcala,29
29,2020-04-20,9,2020-04-20,Tlaxcala,29
29,2020-04-21,11,2020-04-21,Tlaxcala,29
29,2020-04-22,8,2020-04-22,Tlaxcala,29
29,2020-04-23,12,2020-04-23,Tlaxcala,29
29,2020-04-24,15,2020-04-24,Tlaxcala,29
29,2020-04-25,21,2020-04-25,Tlaxcala,29
29,2020-04-26,13,2020-04-26,Tlaxcala,29
29,2020-04-27,14,2020-04-27,Tlaxcala,29
29,2020-04-28,24,2020-04-28,Tlaxcala,29
29,2020-04-29,10,2020-04-29,Tlaxcala,29
29,2020-04-30,16,2020-04-30,Tlaxcala,29
29,2020-05-01,9,2020-05-01,Tlaxcala,29
29,2020-05-02,16,2020-05-02,Tlaxcala,29
29,2020-05-03,7,2020-05-03,Tlaxcala,29
29,2020-05-04,25,2020-05-04,Tlaxcala,29
29,2020-05-05,16,2020-05-05,Tlaxcala,29
29,2020-05-06,23,2020-05-06,Tlaxcala,29
29,2020-05-07,17,2020-05-07,Tlaxcala,29
29,2020-05-08,20,2020-05-08,Tlaxcala,29
29,2020-05-09,20,2020-05-09,Tlaxcala,29
29,2020-05-10,16,2020-05-10,Tlaxcala,29
29,2020-05-11,36,2020-05-11,Tlaxcala,29
29,2020-05-12,37,2020-05-12,Tlaxcala,29
29,2020-05-13,41,2020-05-13,Tlaxcala,29
29,2020-05-14,21,2020-05-14,Tlaxcala,29
29,2020-05-15,37,2020-05-15,Tlaxcala,29
29,2020-05-16,29,2020-05-16,Tlaxcala,29
29,2020-05-17,25,2020-05-17,Tlaxcala,29
29,2020-05-18,42,2020-05-18,Tlaxcala,29
29,2020-05-19,51,2020-05-19,Tlaxcala,29
29,2020-05-20,42,2020-05-20,Tlaxcala,29
29,2020-05-21,50,2020-05-21,Tlaxcala,29
29,2020-05-22,44,2020-05-22,Tlaxcala,29
29,2020-05-23,28,2020-05-23,Tlaxcala,29
29,2020-05-24,16,2020-05-24,Tlaxcala,29
29,2020-05-25,59,2020-05-25,Tlaxcala,29
29,2020-05-26,37,2020-05-26,Tlaxcala,29
29,2020-05-27,40,2020-05-27,Tlaxcala,29
29,2020-05-28,45,2020-05-28,Tlaxcala,29
29,2020-05-29,47,2020-05-29,Tlaxcala,29
29,2020-05-30,40,2020-05-30,Tlaxcala,29
29,2020-05-31,25,2020-05-31,Tlaxcala,29
29,2020-06-01,65,2020-06-01,Tlaxcala,29
29,2020-06-02,45,2020-06-02,Tlaxcala,29
29,2020-06-03,59,2020-06-03,Tlaxcala,29
29,2020-06-04,55,2020-06-04,Tlaxcala,29
29,2020-06-05,48,2020-06-05,Tlaxcala,29
29,2020-06-06,34,2020-06-06,Tlaxcala,29
29,2020-06-07,28,2020-06-07,Tlaxcala,29
29,2020-06-08,68,2020-06-08,Tlaxcala,29
29,2020-06-09,55,2020-06-09,Tlaxcala,29
29,2020-06-10,63,2020-06-10,Tlaxcala,29
29,2020-06-11,53,2020-06-11,Tlaxcala,29
29,2020-06-12,55,2020-06-12,Tlaxcala,29
29,2020-06-13,26,2020-06-13,Tlaxcala,29
29,2020-06-14,31,2020-06-14,Tlaxcala,29
29,2020-06-15,62,2020-06-15,Tlaxcala,29
29,2020-06-16,56,2020-06-16,Tlaxcala,29
29,2020-06-17,76,2020-06-17,Tlaxcala,29
29,2020-06-18,56,2020-06-18,Tlaxcala,29
29,2020-06-19,49,2020-06-19,Tlaxcala,29
29,2020-06-20,33,2020-06-20,Tlaxcala,29
29,2020-06-21,32,2020-06-21,Tlaxcala,29
29,2020-06-22,67,2020-06-22,Tlaxcala,29
29,2020-06-23,86,2020-06-23,Tlaxcala,29
29,2020-06-24,76,2020-06-24,Tlaxcala,29
29,2020-06-25,65,2020-06-25,Tlaxcala,29
29,2020-06-26,90,2020-06-26,Tlaxcala,29
29,2020-06-27,28,2020-06-27,Tlaxcala,29
29,2020-06-28,49,2020-06-28,Tlaxcala,29
29,2020-06-29,86,2020-06-29,Tlaxcala,29
29,2020-06-30,95,2020-06-30,Tlaxcala,29
29,2020-07-01,80,2020-07-01,Tlaxcala,29
29,2020-07-02,103,2020-07-02,Tlaxcala,29
29,2020-07-03,92,2020-07-03,Tlaxcala,29
29,2020-07-04,28,2020-07-04,Tlaxcala,29
29,2020-07-05,50,2020-07-05,Tlaxcala,29
29,2020-07-06,76,2020-07-06,Tlaxcala,29
29,2020-07-07,99,2020-07-07,Tlaxcala,29
29,2020-07-08,60,2020-07-08,Tlaxcala,29
29,2020-07-09,84,2020-07-09,Tlaxcala,29
29,2020-07-10,82,2020-07-10,Tlaxcala,29
29,2020-07-11,42,2020-07-11,Tlaxcala,29
29,2020-07-12,33,2020-07-12,Tlaxcala,29
29,2020-07-13,72,2020-07-13,Tlaxcala,29
29,2020-07-14,102,2020-07-14,Tlaxcala,29
29,2020-07-15,104,2020-07-15,Tlaxcala,29
29,2020-07-16,101,2020-07-16,Tlaxcala,29
29,2020-07-17,101,2020-07-17,Tlaxcala,29
29,2020-07-18,55,2020-07-18,Tlaxcala,29
29,2020-07-19,56,2020-07-19,Tlaxcala,29
29,2020-07-20,100,2020-07-20,Tlaxcala,29
29,2020-07-21,80,2020-07-21,Tlaxcala,29
29,2020-07-22,88,2020-07-22,Tlaxcala,29
29,2020-07-23,77,2020-07-23,Tlaxcala,29
29,2020-07-24,95,2020-07-24,Tlaxcala,29
29,2020-07-25,38,2020-07-25,Tlaxcala,29
29,2020-07-26,44,2020-07-26,Tlaxcala,29
29,2020-07-27,112,2020-07-27,Tlaxcala,29
29,2020-07-28,89,2020-07-28,Tlaxcala,29
29,2020-07-29,92,2020-07-29,Tlaxcala,29
29,2020-07-30,85,2020-07-30,Tlaxcala,29
29,2020-07-31,75,2020-07-31,Tlaxcala,29
29,2020-08-01,44,2020-08-01,Tlaxcala,29
29,2020-08-02,20,2020-08-02,Tlaxcala,29
29,2020-08-03,80,2020-08-03,Tlaxcala,29
29,2020-08-04,80,2020-08-04,Tlaxcala,29
29,2020-08-05,76,2020-08-05,Tlaxcala,29
29,2020-08-06,62,2020-08-06,Tlaxcala,29
29,2020-08-07,62,2020-08-07,Tlaxcala,29
29,2020-08-08,34,2020-08-08,Tlaxcala,29
29,2020-08-09,18,2020-08-09,Tlaxcala,29
29,2020-08-10,85,2020-08-10,Tlaxcala,29
29,2020-08-11,56,2020-08-11,Tlaxcala,29
29,2020-08-12,67,2020-08-12,Tlaxcala,29
29,2020-08-13,73,2020-08-13,Tlaxcala,29
29,2020-08-14,48,2020-08-14,Tlaxcala,29
29,2020-08-15,35,2020-08-15,Tlaxcala,29
29,2020-08-16,16,2020-08-16,Tlaxcala,29
29,2020-08-17,73,2020-08-17,Tlaxcala,29
29,2020-08-18,55,2020-08-18,Tlaxcala,29
29,2020-08-19,44,2020-08-19,Tlaxcala,29
29,2020-08-20,76,2020-08-20,Tlaxcala,29
29,2020-08-21,61,2020-08-21,Tlaxcala,29
29,2020-08-22,31,2020-08-22,Tlaxcala,29
29,2020-08-23,18,2020-08-23,Tlaxcala,29
29,2020-08-24,88,2020-08-24,Tlaxcala,29
29,2020-08-25,70,2020-08-25,Tlaxcala,29
29,2020-08-26,68,2020-08-26,Tlaxcala,29
29,2020-08-27,37,2020-08-27,Tlaxcala,29
29,2020-08-28,48,2020-08-28,Tlaxcala,29
29,2020-08-29,21,2020-08-29,Tlaxcala,29
29,2020-08-30,19,2020-08-30,Tlaxcala,29
29,2020-08-31,46,2020-08-31,Tlaxcala,29
29,2020-09-01,38,2020-09-01,Tlaxcala,29
29,2020-09-02,40,2020-09-02,Tlaxcala,29
29,2020-09-03,48,2020-09-03,Tlaxcala,29
29,2020-09-04,54,2020-09-04,Tlaxcala,29
29,2020-09-05,45,2020-09-05,Tlaxcala,29
29,2020-09-06,26,2020-09-06,Tlaxcala,29
29,2020-09-07,39,2020-09-07,Tlaxcala,29
29,2020-09-08,40,2020-09-08,Tlaxcala,29
29,2020-09-09,27,2020-09-09,Tlaxcala,29
29,2020-09-10,31,2020-09-10,Tlaxcala,29
29,2020-09-11,27,2020-09-11,Tlaxcala,29
29,2020-09-12,18,2020-09-12,Tlaxcala,29
29,2020-09-13,18,2020-09-13,Tlaxcala,29
29,2020-09-14,56,2020-09-14,Tlaxcala,29
29,2020-09-15,36,2020-09-15,Tlaxcala,29
29,2020-09-16,11,2020-09-16,Tlaxcala,29
29,2020-09-17,56,2020-09-17,Tlaxcala,29
29,2020-09-18,24,2020-09-18,Tlaxcala,29
29,2020-09-19,20,2020-09-19,Tlaxcala,29
29,2020-09-20,14,2020-09-20,Tlaxcala,29
29,2020-09-21,38,2020-09-21,Tlaxcala,29
29,2020-09-22,46,2020-09-22,Tlaxcala,29
29,2020-09-23,48,2020-09-23,Tlaxcala,29
29,2020-09-24,28,2020-09-24,Tlaxcala,29
29,2020-09-25,21,2020-09-25,Tlaxcala,29
29,2020-09-26,5,2020-09-26,Tlaxcala,29
29,2020-09-27,10,2020-09-27,Tlaxcala,29
29,2020-09-28,28,2020-09-28,Tlaxcala,29
29,2020-09-29,38,2020-09-29,Tlaxcala,29
29,2020-09-30,35,2020-09-30,Tlaxcala,29
29,2020-10-01,22,2020-10-01,Tlaxcala,29
29,2020-10-02,20,2020-10-02,Tlaxcala,29
29,2020-10-03,13,2020-10-03,Tlaxcala,29
29,2020-10-04,5,2020-10-04,Tlaxcala,29
29,2020-10-05,17,2020-10-05,Tlaxcala,29
29,2020-10-06,21,2020-10-06,Tlaxcala,29
29,2020-10-07,20,2020-10-07,Tlaxcala,29
29,2020-10-08,24,2020-10-08,Tlaxcala,29
29,2020-10-09,26,2020-10-09,Tlaxcala,29
29,2020-10-10,18,2020-10-10,Tlaxcala,29
29,2020-10-11,12,2020-10-11,Tlaxcala,29
29,2020-10-12,31,2020-10-12,Tlaxcala,29
29,2020-10-13,43,2020-10-13,Tlaxcala,29
29,2020-10-14,32,2020-10-14,Tlaxcala,29
29,2020-10-15,14,2020-10-15,Tlaxcala,29
29,2020-10-16,30,2020-10-16,Tlaxcala,29
29,2020-10-17,17,2020-10-17,Tlaxcala,29
29,2020-10-18,15,2020-10-18,Tlaxcala,29
29,2020-10-19,26,2020-10-19,Tlaxcala,29
29,2020-10-20,34,2020-10-20,Tlaxcala,29
29,2020-10-21,28,2020-10-21,Tlaxcala,29
29,2020-10-22,30,2020-10-22,Tlaxcala,29
29,2020-10-23,32,2020-10-23,Tlaxcala,29
29,2020-10-24,19,2020-10-24,Tlaxcala,29
29,2020-10-25,10,2020-10-25,Tlaxcala,29
29,2020-10-26,33,2020-10-26,Tlaxcala,29
29,2020-10-27,27,2020-10-27,Tlaxcala,29
29,2020-10-28,28,2020-10-28,Tlaxcala,29
29,2020-10-29,24,2020-10-29,Tlaxcala,29
29,2020-10-30,23,2020-10-30,Tlaxcala,29
29,2020-10-31,14,2020-10-31,Tlaxcala,29
29,2020-11-01,26,2020-11-01,Tlaxcala,29
29,2020-11-02,32,2020-11-02,Tlaxcala,29
29,2020-11-03,35,2020-11-03,Tlaxcala,29
29,2020-11-04,30,2020-11-04,Tlaxcala,29
29,2020-11-05,22,2020-11-05,Tlaxcala,29
29,2020-11-06,37,2020-11-06,Tlaxcala,29
29,2020-11-07,18,2020-11-07,Tlaxcala,29
29,2020-11-08,20,2020-11-08,Tlaxcala,29
29,2020-11-09,36,2020-11-09,Tlaxcala,29
29,2020-11-10,46,2020-11-10,Tlaxcala,29
29,2020-11-11,35,2020-11-11,Tlaxcala,29
29,2020-11-12,41,2020-11-12,Tlaxcala,29
29,2020-11-13,46,2020-11-13,Tlaxcala,29
29,2020-11-14,35,2020-11-14,Tlaxcala,29
29,2020-11-15,15,2020-11-15,Tlaxcala,29
29,2020-11-16,33,2020-11-16,Tlaxcala,29
29,2020-11-17,71,2020-11-17,Tlaxcala,29
29,2020-11-18,68,2020-11-18,Tlaxcala,29
29,2020-11-19,40,2020-11-19,Tlaxcala,29
29,2020-11-20,44,2020-11-20,Tlaxcala,29
29,2020-11-21,21,2020-11-21,Tlaxcala,29
29,2020-11-22,22,2020-11-22,Tlaxcala,29
29,2020-11-23,30,2020-11-23,Tlaxcala,29
29,2020-11-24,30,2020-11-24,Tlaxcala,29
29,2020-11-25,26,2020-11-25,Tlaxcala,29
29,2020-11-26,24,2020-11-26,Tlaxcala,29
29,2020-11-27,38,2020-11-27,Tlaxcala,29
29,2020-11-28,22,2020-11-28,Tlaxcala,29
29,2020-11-29,16,2020-11-29,Tlaxcala,29
29,2020-11-30,47,2020-11-30,Tlaxcala,29
29,2020-12-01,44,2020-12-01,Tlaxcala,29
29,2020-12-02,38,2020-12-02,Tlaxcala,29
29,2020-12-03,32,2020-12-03,Tlaxcala,29
29,2020-12-04,39,2020-12-04,Tlaxcala,29
29,2020-12-05,31,2020-12-05,Tlaxcala,29
29,2020-12-06,10,2020-12-06,Tlaxcala,29
29,2020-12-07,78,2020-12-07,Tlaxcala,29
29,2020-12-08,48,2020-12-08,Tlaxcala,29
29,2020-12-09,45,2020-12-09,Tlaxcala,29
29,2020-12-10,67,2020-12-10,Tlaxcala,29
29,2020-12-11,60,2020-12-11,Tlaxcala,29
29,2020-12-12,33,2020-12-12,Tlaxcala,29
29,2020-12-13,23,2020-12-13,Tlaxcala,29
29,2020-12-14,105,2020-12-14,Tlaxcala,29
29,2020-12-15,110,2020-12-15,Tlaxcala,29
29,2020-12-16,102,2020-12-16,Tlaxcala,29
29,2020-12-17,78,2020-12-17,Tlaxcala,29
29,2020-12-18,97,2020-12-18,Tlaxcala,29
29,2020-12-19,43,2020-12-19,Tlaxcala,29
29,2020-12-20,45,2020-12-20,Tlaxcala,29
29,2020-12-21,115,2020-12-21,Tlaxcala,29
29,2020-12-22,115,2020-12-22,Tlaxcala,29
29,2020-12-23,90,2020-12-23,Tlaxcala,29
29,2020-12-24,69,2020-12-24,Tlaxcala,29
29,2020-12-25,28,2020-12-25,Tlaxcala,29
29,2020-12-26,56,2020-12-26,Tlaxcala,29
29,2020-12-27,33,2020-12-27,Tlaxcala,29
29,2020-12-28,118,2020-12-28,Tlaxcala,29
29,2020-12-29,125,2020-12-29,Tlaxcala,29
29,2020-12-30,123,2020-12-30,Tlaxcala,29
29,2020-12-31,103,2020-12-31,Tlaxcala,29
29,2021-01-01,38,2021-01-01,Tlaxcala,29
29,2021-01-02,69,2021-01-02,Tlaxcala,29
29,2021-01-03,55,2021-01-03,Tlaxcala,29
29,2021-01-04,172,2021-01-04,Tlaxcala,29
29,2021-01-05,161,2021-01-05,Tlaxcala,29
29,2021-01-06,127,2021-01-06,Tlaxcala,29
29,2021-01-07,133,2021-01-07,Tlaxcala,29
29,2021-01-08,109,2021-01-08,Tlaxcala,29
29,2021-01-09,77,2021-01-09,Tlaxcala,29
29,2021-01-10,43,2021-01-10,Tlaxcala,29
29,2021-01-11,156,2021-01-11,Tlaxcala,29
29,2021-01-12,128,2021-01-12,Tlaxcala,29
29,2021-01-13,110,2021-01-13,Tlaxcala,29
